	GSM414924	GSM414925	GSM414926	GSM414927	GSM414928	GSM414929	GSM414930	GSM414931	GSM414932	GSM414933	GSM414934	GSM414935	GSM414936	GSM414937	GSM414938	GSM414939	GSM414940	GSM414941	GSM414942	GSM414943	GSM414944	GSM414945	GSM414946	GSM414947	GSM414948	GSM414949	GSM414950	GSM414951	GSM414952	GSM414953	GSM414954	GSM414955	GSM414956	GSM414957	GSM414958	GSM414959	GSM414960	GSM414961	GSM414962	GSM414963	GSM414964	GSM414965	GSM414966	GSM414967	GSM414968	GSM414969	GSM414970	GSM414971	GSM414972	GSM414973	GSM414974	GSM414975
GREM1	9.627351484	10.7968508	8.808642468	8.902073579	7.710117632	12.49235395	7.684397984	12.69870467	10.906139	10.1959873	10.77889848	12.17804233	11.04916787	11.36850646	10.49385545	11.60871685	10.71510401	11.4943556	7.461888664	11.35093918	10.79928162	6.431121473	10.43567026	6.93191939	11.77889848	10.89784546	11.49685378	10.12799432	10.357552	11.55314928	9.434419731	9.836050355	12.07280253	8.273795599	13.06709819	9.464341533	11.00211178	10.56414949	7.844862656	10.02375435	11.2039597	11.17554955	6.336104825	9.459636532	11.20762447	9.300123725	9.459636532	12.36741475	3.628773595	9.533135023	9.219410563	3.572889668
PLEK2	8.961160258	7.655351829	8.571373436	4.749534268	5.673273737	7.77280941	4.469885976	8.845176387	6.600953587	7.731319031	4.464014725	7.76420813	7.907491593	8.618385502	8.113221243	7.916476644	5.258895755	7.990387652	4.958842675	8.488241843	8.63481105	6.703211467	8.745506266	6.103077947	9.195249158	6.605553595	8.168421411	7.759555343	6.299391206	4.687620632	9.071730497	7.047669251	7.510170751	5.009436756	8.447083226	7.73403214	8.484218708	7.24697806	6.927185358	5.427606173	8.521207816	8.949243096	3.851998837	6.727920455	7.091699834	8.045486656	6.490088724	8.495055528	5.024585638	9.130055682	6.965784285	3.781359714
S100A14	8.766528909	8.743151394	9.558037985	6.16651461	6.417852515	8.852997588	5.835166157	7.632995197	5.607922067	9.719046504	2.09423607	7.033423002	8.244125943	6.968090752	8.566434646	8.873136469	5.124741692	8.896937815	5.000901403	8.130827934	6.190022175	5.916715481	8.199672345	5.48864354	8.766860144	5.534808661	8.397460726	8.726899318	7.215290306	4.531069493	8.927777962	6.762880293	7.294620749	5.233044401	8.419117482	7.796364138	7.0725346	8.304693557	6.358783048	4.569855608	7.324630615	9.169674512	4.672425342	7.278914019	7.409390936	5.258141996	3.59812696	8.723831566	4.169925001	8.212861117	5.809414444	4.095080492
MUC13	8.469234794	8.330020516	7.931328485	5.163096138	5.817367438	10.24436384	5.221877081	5.883620816	5.416164165	10.46250227	5.624393382	6.783980414	7.587964989	8.334943631	10.88340699	6.787902559	5.979339446	8.98982022	4.161887682	8.05202456	5.508111681	7.121015401	7.710806434	2.933572638	8.368069877	5.099295204	6.936637939	10.24792751	7.982423227	5.328764672	6.092757141	4.158660175	8.212374788	5.56285296	9.511159644	7.030115331	8.527085979	7.916476644	6.977279923	3.665620164	8.09592442	6.86913112	4.266036894	6.437627248	9.250061503	8.000563443	5.01346226	7.443772393	3.929790998	7.680183682	7.103287808	4.091699834
SYBU	7.09592442	6.992088609	7.625708843	9.939873012	9.463524373	9.190318548	11.25089054	6.906890596	7.587214952	8.353587949	7.125155131	7.475733431	5.882643049	6.407862567	8.570994129	6.381110294	7.319220503	8.463524373	13.215533	6.242793024	6.262658655	6.565901767	7.074676686	11.45378506	5.173527238	8.30103885	7.648177796	6.997744026	8.397460726	7.165911939	6.319762428	7.856114234	6.315602457	11.07347215	8.250298418	7.330916878	6.587964989	7.533719071	7.79246496	8.703211467	7.107478647	6.245267467	11.60871685	8.406842755	6.977279923	7.980710829	7.520422249	6.053763009	10.13314221	6.507001733	8.459841417	9.967226259
EPS8L1	7.788555215	9.782998209	8.103287808	4.858975614	4.969012308	6.822730148	4.759155834	8.50779464	4.879215637	6.202417722	3.960697039	6.897240426	6.778734244	7.230741003	4.228049048	8.026800059	4.481557281	7.200653436	4.317593505	7.682292371	4.350497247	3.224966365	8.541096615	4.438958148	8.10433666	6.921245889	6.829088444	6.564530601	6.404971224	4.044394119	6.987548259	5.755688777	6.421054947	4.691534165	7.719731057	7.258330473	7.559950613	7.045486656	6.036942845	4.849999259	7.358431429	8.688250309	2.983677695	7.137503524	4.981396032	7.187846909	4.257764969	8.05039286	5.004501392	8.591335336	4.873321063	4.319762428
FERMT1	9.556506055	8.060695932	10.28655776	7.229780167	6.968090752	9.50918118	6.836681593	9.121792506	5.862699341	8.519243094	5.6923714	7.816343705	8.652127928	7.441284272	8.071998581	8.757223311	5.839707698	9.414050945	5.908812908	8.383704292	8.115303806	5.144862143	9.096188046	7.001126665	8.677367292	7.284477118	8.264911693	8.789533645	7.412781525	6.272769732	9.427522371	7.966937979	8.753885283	4.905447179	9.122051448	9.302638924	7.916476644	8.520029304	6.815063017	6.846744023	9.392532094	9.534886458	6.410917687	10.05799172	8.033423002	7.897240426	6.120393416	8.422485316	4.399854674	9.417430613	6.938991439	6.088099184
ANO1	8.57251076	8.972118218	9.479173962	4.804260116	5.23610989	6.402415217	3.894332742	9.223277733	9.130055682	7.816983623	4.610581958	9.064473329	8.027353134	7.837943242	5.503666755	9.226893814	7.138527801	8.783980414	4.271276259	8.508587112	7.994919089	4.726831217	9.929702247	6.400196342	8.879889522	8.647098607	8.317864798	7.813781191	7.60659028	6.14974712	10.31854281	8.921543444	6.921245889	5.631104282	10.08746284	7.762215916	8.312882955	8.756222713	7.361943774	7.392317423	7.893604905	9.482807957	3.767654798	5.064796646	7.29553937	6.897240426	6.372778017	9.410027279	5.277612871	9.623515741	7.426264755	3.806324057
TMPRSS4	10.00982862	8.879276912	10.28886607	4.589164237	3.999098034	8.799929151	3.161887682	10.08746284	3.676944359	10.24079133	2.726831217	6.511594542	9.278217121	8.28169825	7.245077275	8.576295376	3.346247774	7.855491443	3.277984747	9.173677136	6.145881211	3.058316496	9.541483864	5.624100895	9.858291887	6.409900033	7.868513924	8.608439653	7.868513924	4.627606838	8.762215916	6.335569006	8.509775004	3.207892852	9.962462264	8.628627802	10.04439412	8.488241843	7.557655155	3.089159132	9.105122798	9.943686952	3.211012193	7.435461914	8.221103725	9.25100893	3.943921327	10.02513956	2.992768431	9.053654418	7.721099189	2.86393845
KRT23	4.716990894	9.825435849	10.16364968	3.895302621	4.121844298	3.986410935	5.46727948	5.298658316	7.160879862	8.529430554	2.720278465	8.330020516	3.688180359	7.82527683	2.582556003	4.645009884	5.404290064	8.859845344	3.327687364	9.771159296	2.430285273	2.996388746	8.198199455	2.835924074	5.393347551	8.189330401	8.156335937	7.569855608	5.21451341	3.867896464	6.431957188	6.534653056	4.374343989	3.160274831	9.892087397	8.479780264	4.395748328	9.0558247	4.901108243	5.391286558	7.532940288	9.876977308	2.873813198	10.3140167	6.860466259	5.098874287	6.501279899	9.58044702	3.026800059	3.733354341	7.590212761	2.879705766
SPRR3	7.437960088	4.752748591	10.38370429	4.415488271	5.363521544	7.627898616	3.084064265	9.381326639	4.259272487	9.756055879	3.22650853	2.711494907	6.499845887	7.786596362	3.35473424	8.098558518	3.326249701	6.521207816	3.161887682	2.799087306	2.963474124	2.857980995	9.160375687	4.325530332	8.314696526	8.800576389	7.03562391	12.63390341	3.513490746	2.731183242	7.337175869	4.176322773	2.648465443	2.9800253	11.59712143	3.153805336	8.383704292	7.30833903	5.874551087	4.59454855	2.970853654	8.17042585	3.117695043	2.744161096	4.022367813	3.085764554	3.003602237	10.88340699	4.539158811	2.847996907	3.403267722	4.432291338
INAVA	11.23302043	10.85953479	11.15165083	7.79246496	8.383272283	9.661956197	7.333602628	10.25974326	8.015136244	10.23481743	3.218781168	8.653203362	9.35645197	10.06474276	10.30606169	9.508785162	7.481395824	10.64385619	7.889351853	10.16741815	9.089053172	8.321928095	11.09605624	8.156335937	10.27961058	7.843607046	8.975561406	9.124121312	9.020702204	6.023255352	11.00632608	9.15810472	9.05039286	6.912889336	10.41679753	10.23601419	9.669416592	9.252428906	8.354028938	6.655351829	10.08081753	9.606775324	6.478971805	9.909443109	8.384999545	10.16616308	7.590212761	9.398529944	6.300672869	10.41151099	8.821773982	7.187846909
PLAC8	10.86108691	10.84549005	10.73555602	5.121844298	4.302319051	10.99364606	3.776103988	9.311067102	6.686500527	11.99081308	7.714932352	8.362382216	9.958552715	11.0313566	10.84549005	10.06608919	7.503825738	9.859845344	2.99095486	8.429615964	10.43567026	5.010779839	8.543805176	7.739443098	10.75655632	8.824640581	9.283551423	11.20089861	8.521207816	7.489446599	9.344739746	7.83541884	7.128252152	4.10433666	9.744665681	9.992938336	10.16867212	10.03066714	8.375473913	6.816343705	9.142872887	9.542451531	3.277984747	6.300672869	9.298520857	10.86573327	6.841721581	9.374822142	3.177917792	10.86108691	9.490249211	2.655351829
EGLN3	6.882643049	7.178913785	7.173926932	3.675815931	3.631104282	6.016139703	3.798050515	8.082681303	5.377470843	8.923624611	3.153805336	4.683134985	7.375908263	7.689997971	6.588714636	8.009548727	4.615298579	5.587665021	3.117695043	6.744161096	5.355791547	5.891905188	3.077242999	2.702657543	9.178166855	5.258141996	6.476867689	5.947198584	5.618532334	4.581953751	6.145066014	5.474436043	6.337711092	3.46727948	6.280585203	4.964398632	7.92659251	6.599317794	5.844486088	4.932628157	6.280956314	8.227375274	3.121015401	6.630958725	7.609548139	6.029673735	5.273888824	8.268658955	4.503984704	7.965207091	5.445263208	2.700439718
EPS8L3	8.326878855	8.814742667	9.408542042	4.516645558	4.883620816	8.602513297	2.731183242	9.319446329	4.854993017	9.023199897	3.63691458	6.700439718	6.134836993	7.209453366	9.62917445	8.23457796	5.160678213	8.520815086	3.533563348	6.943686952	4.7473874	3.901108243	6.708739041	4.956056652	8.596562497	4.691534165	7.05853297	7.121015401	7.242221395	4.148120631	7.131342539	5.418864577	7.108524457	3.508428653	8.616548844	9.375691104	9.338959175	7.422064766	6.312519967	3.704871964	8.274261661	7.699745948	2.82984956	7.159871337	6.209063395	8.758556362	4.023255352	8.076815597	3.749534268	8.518456456	7.169925001	3.185866545
FA2H	9.080817528	8.935459748	9.163901214	6.297007949	6.265849421	10.14082977	6.416164165	8.933985654	5.931446685	9.033973543	3.845991771	7.285402219	7.353146825	8.537218401	7.410239331	8.769176663	5.426600226	9.560905977	5.803743669	8.834787049	7.523561956	3.839959587	8.548821908	6.427270935	8.360627646	6.614709844	7.413627929	7.965207091	7.027905997	4.036503334	7.582706527	5.334854269	6.8899602	5.419201774	9.691394579	8.055282436	8.827819025	6.587364991	6.87282876	4.509695842	8.06501215	9.150255021	6.262094845	7.427941333	6.682292371	8.188836073	5.780310099	8.600656308	5.181102551	9.87267488	6.694880193	6.201633861
GCNT3	11.41943355	11.46505617	11.24198315	7.892998093	8.819540461	10.46658634	7.038918989	10.60269887	8.34029521	12.4767462	4.356848079	8.665335917	10.81378119	9.924812504	10.53430288	8.688250309	8.559950613	11.43879185	6.319220503	8.564911611	7.162894799	7.132371199	10.25148241	7.970393538	10.1176431	9.136222153	9.236253425	11.57978733	10.47978026	7.00337736	10.98868469	8.874059203	10.53818893	5.83541884	10.69348696	11.15987134	10.55937709	10.93590168	9.211401637	6.034743949	10.59339112	10.58965115	3.381283373	9.259743264	8.892694591	10.87267488	7.209453366	10.00562455	3.703765179	11.15291858	8.201633861	3.415488271
CLIC3	8.146695948	8.309703711	7.170926525	4.434294618	3.698218478	8.144148367	4.269033146	8.619486376	3.56315813	8.216745858	4.786073552	4.763411574	7.417008587	7.883254231	4.076388069	9.610286657	4.8928767	6.705977902	4.783456654	7.489446599	4.555816155	3.529820947	7.01346226	4.605849867	8.911691582	7.530601415	5.491532462	6.995484519	5.591858905	5.300855871	4.77452353	4.765534746	5.382321407	4.553360503	8.434211203	5.987320866	6.453023647	7.967514481	6.267910281	4.13093087	6.51048727	7.699051844	5.156639311	6.693486957	6.11914864	6.607182337	4.410069692	8.878664043	4.480265122	8.872213144	6.536985376	3.886550147
KCNJ16	7.452858965	6.680886921	6.886306263	10.70476824	10.53430288	2.648465443	10.75739001	2.737686761	8.726218159	6.099926351	3.952333566	6.862947248	5.176721693	5.023698917	6.597531174	5.693486957	8.030667136	5.378858383	10.47775827	2.769771739	3.026800059	8.412781525	5.557348818	10.49385545	4.224194664	9.242221395	8.6121313	6.218393711	7.791162889	3.257010618	4.224194664	8.361505198	3.008988783	10.16364968	4.181897643	7.036723106	3.548436625	7.711494907	10.4252159	9.467197952	6.521678952	2.599317794	10.11894107	3.092545742	7.384567923	8.215290306	9.253611152	6.292781749	9.187846909	2.713695815	8.969818186	10.08613623
TMC5	11.20457114	11.34651373	11.01332267	7.912290583	8.606960345	10.2911707	7.282625134	10.79603961	9.095133252	11.47876962	3.153805336	7.818901676	9.95405087	9.610655774	10.25856603	9.940313597	8.215290306	10.83130724	5.934752371	10.39124359	6.807354922	5.751142325	9.818582177	7.576673293	11.57222651	8.651769271	9.948367232	10.40407714	9.988684687	6.239550797	8.970105891	8.232181058	10.01262454	6.786596362	11.34817487	10.54882191	11.88264305	9.175175262	10.02097994	7.361066489	10.4252159	10.00422047	4.175524601	10.23122118	9.8023548	10.02375435	7.414473836	9.94602899	4.109360559	10.89860139	9.009268782	3.723558561
PDZK1IP1	8.530601415	10.89935692	11.16804527	8.509379149	8.720415285	8.223036338	8.099610812	11.35038674	8.937520951	11.95528665	3.389566812	6.976134473	9.162643086	9.628627802	5.320484678	11.22219114	7.798957748	8.924515622	7.482202926	8.266786541	6.965784285	5.685379552	7.719046504	7.962317655	11.45840661	8.421644094	9.456765088	9.069584028	9.658568541	5.89772447	8.03727239	7.378511623	10.85486838	6.369640965	9.163146469	11.7300455	11.43931146	9.409390936	7.703211467	7.516487981	10.14338321	8.134939643	7.776762002	10.83289001	8.003939486	9.447703162	8.30103885	9.419117482	7.399171094	9.762049774	8.372429792	6.733354341
DUOX2	9.441491779	10.02236781	11.53089398	7.201633861	7.751544059	6.118733476	3.862947248	7.252665432	8.891479946	3.763411574	2.344828497	4.836429131	8.606220121	9.694357887	2.49057013	10.33985	7.686500527	8.567575869	3.951401292	7.856114234	5.122672719	6.145881211	4.906409617	3.888499736	10.94909716	9.105122798	10.86108691	8.95070169	10.08214904	5.076388069	9.957537397	7.462706751	11.28713519	6.211401637	10.00982862	6.791814071	11.23242093	10.34983409	6.987548259	3.754887502	10.93884446	5.280585203	2.739848103	8.282161767	7.370687407	9.720586291	7.853621456	7.889351853	2.786596362	8.1048608	5.686220365	2.780310099
NOX4	6.364922559	7.450386479	5.823494625	3.481557281	3.243364426	5.884842094	2.801158656	8.917372079	6.448570626	8.573268478	6.642990313	7.646738698	8.112178834	7.398316163	2.711494907	7.433794059	5.990274183	7.330020516	3.249445341	7.913487841	5.295723025	4.590362488	7.424586226	3.13093087	7.710117632	7.189824559	6.857980995	7.739443098	6.909293086	6.639232163	7.45779126	6.824004051	8.28077077	3.399171094	5.828072998	6.274820737	5.85124932	7.150762744	3.29130886	6.299574371	7.160879862	7.64096791	2.451540833	5.680324357	7.602142091	6.258518925	7.044394119	8.171927354	2.759155834	6.971543554	7.566815154	3.200064862
ECT2	8.003939486	8.105384749	8.810250286	4.918386234	6.364922559	9.145677455	4.646162657	8.908092341	6.583308465	9.078417702	6.137093609	7.762215916	8.003939486	7.841721581	6.776103988	8.991521846	5.902556005	7.77478706	3.685940148	7.784634846	10.57175264	8.09011242	8.294161219	4.680324357	8.896937815	6.288358562	7.476543706	8.124121312	7.875288598	6.658211483	6.944858446	5.872582545	8.559950613	5.391286558	9.311975314	8.321928095	9.196233261	6.985272714	7.040015679	5.272396509	8.011227255	8.85735901	4.702103407	9.790837187	6.591858905	7.468420402	6.435295216	9.13416959	3.887525271	7.899659026	7.108524457	4.234194723
SLC6A14	11.3376219	9.299665944	11.70951466	2.811471031	3.396433531	10.50084188	3.329123596	11.1959873	4.486070744	11.15291858	2.570462931	6.94602899	8.062855655	9.211158247	3.82984956	8.382840144	3.700439718	8.928962441	3.017921908	8.286326727	3.953265239	6.708739041	8.873751691	6.501757586	9.914684105	7.123086751	9.175424799	11.06474276	6.865423978	3.560714954	5.827819025	4.989139007	8.764871591	3.003602237	9.389953933	7.398316163	9.892391026	8.662846365	5.001802243	2.809414444	10.66444728	4.346247774	3.021479727	8.635173947	7.970968661	7.434628228	3.360364277	9.67507492	3.275007047	6.51080372	5.103077947	3.026800059
DHRS9	11.25384748	9.240314329	8.0725346	5.822475232	6.716990894	6.493455201	4.551516018	6.34269696	6.216454865	7.069315495	7.276124405	7.099084761	12.1376316	8.492253789	5.622344723	5.756489607	6.802193217	9.636443366	4.744161096	9.445428759	4.607034346	5.198494154	10.91960824	5.955126781	9.843764057	6.798309782	9.641690523	9.09011242	6.671010241	6.282995721	7.521207816	6.035843816	5.469885976	5.825531251	9.715790435	5.580748492	10.93590168	10.63843591	8.258330473	5.762083004	10.54109662	9.370469461	4.802710219	6.334139179	10.09671515	9.817143558	6.125361806	6.953032377	5.203984166	9.335613665	4.655351829	4.18030702
AL590556.3	3.475084883	4.546585829	4.871843649	8.820498107	8.782670659	4.73714592	7.427941333	5.186262836	5.487679279	4.887037791	5.171927354	5.222263604	5.165107985	5.822475232	5.614120869	4.92552477	5.284662185	5.00495076	9.48984796	4.837438715	4.331275267	4.303050085	4.318316841	8.16138386	4.40053793	7.605109074	4.314696526	5.346956889	4.532316959	5.118525849	4.541019153	5.728464765	4.326968712	7.227856573	3.865918815	4.49441561	3.295723025	3.972692654	4.991408467	5.542877099	4.088311236	4.651912745	9.687900522	2.897240426	4.560714954	6.23935985	7.091699834	4.442280035	8.037821465	4.500802053	7.12722055	8.595816919
SLCO4A1	6.718361626	6.102868054	6.29259772	2.889473543	2.648465443	7.344295908	4.531069493	8.955940451	3.998195503	8.784634846	3.791814071	5.796753477	5.276124405	6.504779271	4.525442506	6.372429792	4.04701482	7.10433666	5.060479781	7.17292749	9.346070441	2.13093087	7.344295908	3.54225805	8.606960345	4.624100895	7.946613905	6.301953395	6.617504198	4.697106574	4.796493929	4.040015679	8.659639187	3.160274831	6.871597266	6.718361626	7.852997588	5.690975738	4.372255648	4.181897643	6.467931546	8.041659152	2.827819025	9.300810123	5.662775172	6.442280035	3.586164246	7.973266861	2.821710215	5.603477988	3.865918815	2.606442228
SLC16A10	5.470211457	6.278728213	2.969012308	8.997461781	8.791814071	4.728464765	8.904183003	4.314696526	7.13442632	5.424250286	7.330020516	5.58345891	4.04176865	5.537606691	8.375039431	5.46008724	6.75087444	5.912889336	8.929850162	6.295723025	5.094658343	5.798569004	5.615298579	8.848935856	4.673556424	7.426264755	6.099715999	5.12722055	5.807870078	5.849999259	4.798050515	5.466300829	5.769507291	8.283088353	4.178714641	3.90014226	3.798050515	5.06995989	5.447909749	5.901590992	6.355615383	4.225737653	9.245552706	3.951401292	6.584210901	4.236492618	5.602884409	4.250203656	9.046305516	3.684818738	7.173926932	9.529430554
